o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:type,dcterms:identifier,dcterms:alternative,dcterms:references,ric:hasOrHadCategory,ric:latitude,ric:longitude,gn:parentADM1,gn:population
187,https://undusting.org/edut710/admin/item/187,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שלוחות,"human settlement | קיבוץ",710.Loc.01332,Shluhot|Sheluhot,https://www.wikidata.org/wiki/Q1399108,"Israel Location",32.47189722,35.4812,"Valley of Springs Regional Council | עמק המעיינות",473
186,https://undusting.org/edut710/admin/item/186,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שקף,"moshav | מושב",710.Loc.01333,Shekef|Sheqef,https://www.wikidata.org/wiki/Q2890389,"Israel Location",31.51539722,34.93599722,"Lakhish Regional Council | לכיש",382
185,https://undusting.org/edut710/admin/item/185,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שתולה,"human settlement | מושב",710.Loc.01334,Shtula|Shetula,https://www.wikidata.org/wiki/Q935660,"Israel Location",33.08553889,35.31315833,"Ma'ale Yosef Regional Council | מעלה יוסף",275
184,https://undusting.org/edut710/admin/item/184,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שתולים,"moshav | מושב",710.Loc.01335,Shtulim|Shetulim,https://www.wikidata.org/wiki/Q2031207,"Israel Location",31.77342778,34.68383889,"Be'er Tuvia Regional Council | באר טוביה",2116
183,https://undusting.org/edut710/admin/item/183,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שיזף,"community settlement | ישוב קהילתי",710.Loc.01336,Shezaf,https://www.wikidata.org/wiki/Q18192204,"Israel Location",31.00165,34.76548,"Ramat Negev Regional Council | רמת נגב",
182,https://undusting.org/edut710/admin/item/182,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שזור,"moshav | מושב",710.Loc.01337,Shezor,https://www.wikidata.org/wiki/Q2776816,"Israel Location",32.93319722,35.3528,"Merom HaGalil Regional Council | מרום הגליל",304
181,https://undusting.org/edut710/admin/item/181,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שיבולים,"moshav | מושב",710.Loc.01338,Shibolim|Shibbolim,https://www.wikidata.org/wiki/Q2890130,"Israel Location",31.3959,34.6077,"Sdot Negev Regional Council | שדות נגב",308
180,https://undusting.org/edut710/admin/item/180,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שבלי - אום אל-גנם","human settlement | ישוב",710.Loc.01339,Shibli,https://www.wikidata.org/wiki/Q26764433,"Israel Location",32.69472222,35.3925,"Northern District",
179,https://undusting.org/edut710/admin/item/179,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שילת,"human settlement | מושב",710.Loc.01340,Shilat,https://www.wikidata.org/wiki/Q2614818,"Israel Location",31.92027778,35.01861111,"Hevel Modi'in Regional Council | חבל מודיעין",679
178,https://undusting.org/edut710/admin/item/178,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שילה,"Israeli settlement",710.Loc.01341,Shiloh|Shilo,https://www.wikidata.org/wiki/Q325510,"Israel Location",32.053888888889,35.298888888889,"מטה בנימין",4783.0
177,https://undusting.org/edut710/admin/item/177,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שמעה,"Israeli settlement | ישוב",710.Loc.01344,Shim'a,https://www.wikidata.org/wiki/Q246963,"Israel Location",31.38777778,35.01277778,"Har Hevron Regional Council|Israeli-occupied territories | הר חברון",886
176,https://undusting.org/edut710/admin/item/176,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שמשית,"community settlement | ישוב קהילתי",710.Loc.01346,Shimshit,https://www.wikidata.org/wiki/Q2776755,"Israel Location",32.73319722,35.2468,"Jezreel Valley Regional Council | עמק יזרעאל",2514
175,https://undusting.org/edut710/admin/item/175,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"נאות סמדר","human settlement | קיבוץ",710.Loc.01347,"Neot Semadar|Shizzafon",https://www.wikidata.org/wiki/Q1011470,"Israel Location",30.0483,35.02539722,"Hevel Eilot Regional Council | חבל אילות",210
174,https://undusting.org/edut710/admin/item/174,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שלומית,"human settlement | ישוב",710.Loc.0070,Shlomit,https://www.wikidata.org/wiki/Q1516028,"710_Locations | Israel Location",31.16905556,34.30536111,"Eshkol Regional Council | אשכול",201
173,https://undusting.org/edut710/admin/item/173,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שואבה,"moshav | מושב",710.Loc.01349,Sho'eva,https://www.wikidata.org/wiki/Q2777886,"Israel Location",31.7983,35.07809722,"Mateh Yehuda Regional Council | מטה יהודה",580
172,https://undusting.org/edut710/admin/item/172,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שוהם,"human settlement | ישוב",710.Loc.01350,Shoham,https://www.wikidata.org/wiki/Q304448,"Israel Location",31.99666667,34.94277778,"Ramla sub-district",20403
171,https://undusting.org/edut710/admin/item/171,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שומרה,"moshav | מושב",710.Loc.01351,Shomera,https://www.wikidata.org/wiki/Q2777365,"Israel Location",33.08285833,35.28423889,"Ma'ale Yosef Regional Council | מעלה יוסף",341
170,https://undusting.org/edut710/admin/item/170,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שומריה,"kibbutz | קיבוץ",710.Loc.01352,Shomria|Shomeriyya,https://www.wikidata.org/wiki/Q2888878,"Israel Location",31.43189722,34.8851,"Bnei Shimon Regional Council | בני שמעון",836
169,https://undusting.org/edut710/admin/item/169,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שוקדה,"moshav | מושב",710.Loc.0069,Shokeda|Shoqeda,https://www.wikidata.org/wiki/Q2889549,"710_Locations | Israel Location",31.4221,34.5245,"Sdot Negev Regional Council | שדות נגב",405
168,https://undusting.org/edut710/admin/item/168,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שורשים,"human settlement | ישוב",710.Loc.01354,Shorashim,https://www.wikidata.org/wiki/Q2890354,"Israel Location",32.89234444,35.25741111,"Misgav Regional Council | משגב",476
167,https://undusting.org/edut710/admin/item/167,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שורש,"moshav | מושב",710.Loc.01355,Shoresh,https://www.wikidata.org/wiki/Q2890648,"Israel Location",31.7966,35.0653,"Mateh Yehuda Regional Council | מטה יהודה",1247
166,https://undusting.org/edut710/admin/item/166,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"שושנת העמקים","community settlement | ישוב קהילתי",710.Loc.01356,"Shoshanat Haamakim|Shoshannat Haamaqim",https://www.wikidata.org/wiki/Q2920100,"Israel Location",32.35379722,34.85679722,"Hefer Valley Regional Council | עמק חפר",518
165,https://undusting.org/edut710/admin/item/165,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"צוקי ים","community settlement | ישוב קהילתי",710.Loc.01357,"Shoshanat Haamakim|Shoshannat Haamaqim",https://www.wikidata.org/wiki/Q2920100,"Israel Location",32.35379722,34.85679722,"Hefer Valley Regional Council | עמק חפר",518
164,https://undusting.org/edut710/admin/item/164,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שובל,"human settlement | קיבוץ",710.Loc.01358,Shoval,https://www.wikidata.org/wiki/Q174275,"Israel Location",31.41277778,34.74277778,"Bnei Shimon Regional Council | בני שמעון",640
163,https://undusting.org/edut710/admin/item/163,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,שובה,"moshav | מושב",710.Loc.0068,Shuva,https://www.wikidata.org/wiki/Q2889666,"710_Locations | Israel Location",31.4512,34.545,"Sdot Negev Regional Council | שדות נגב",570
162,https://undusting.org/edut710/admin/item/162,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סתריה,"moshav | מושב",710.Loc.01360,Sitria|Sitriyya,https://www.wikidata.org/wiki/Q2919886,"Israel Location",31.8883,34.8459,"Gezer Regional Council | גזר",1092
161,https://undusting.org/edut710/admin/item/161,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סופה,"human settlement | קיבוץ",710.Loc.0051,Sufa,https://www.wikidata.org/wiki/Q2890314,"710_Locations | Israel Location",31.2373,34.3414,"Eshkol Regional Council | אשכול",234
160,https://undusting.org/edut710/admin/item/160,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סולם,"human settlement | ישוב",710.Loc.01362,Sulam,https://www.wikidata.org/wiki/Q2777713,"Israel Location",32.60563333,35.33430556,"בוסתאן אל-מרג'",2609
159,https://undusting.org/edut710/admin/item/159,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,סוסיה,"Israeli settlement | ישוב",710.Loc.01364,"Susya, Har Hebron|Suseya",https://www.wikidata.org/wiki/Q20728762,"Israel Location",31.39185333,35.11234665,"Har Hevron Regional Council | הר חברון",1339
158,https://undusting.org/edut710/admin/item/158,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,תעוז,"moshav | מושב",710.Loc.01365,Ta'oz,https://www.wikidata.org/wiki/Q2778057,"Israel Location",31.8015,34.9712,"Mateh Yehuda Regional Council | מטה יהודה",609
157,https://undusting.org/edut710/admin/item/157,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"טל שחר","moshav | מושב",710.Loc.01366,"Tal Shahar",https://www.wikidata.org/wiki/Q2916701,"Israel Location",31.8062,34.90359722,"Mateh Yehuda Regional Council | מטה יהודה",1369
156,https://undusting.org/edut710/admin/item/156,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,טל-אל,"human settlement | ישוב",710.Loc.01367,"Tal El|Tal-el",https://www.wikidata.org/wiki/Q2890123,"Israel Location",32.92699722,35.1792,"Misgav Regional Council | משגב",1186
155,https://undusting.org/edut710/admin/item/155,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תלמי ביל""ו","moshav | מושב",710.Loc.0074,"Talmei Bilu|Talme Bilu",https://www.wikidata.org/wiki/Q2889016,"710_Locations | Israel Location",31.43799722,34.6452,"Merhavim Regional Council | מרחבים",452
154,https://undusting.org/edut710/admin/item/154,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תלמי אלעזר","moshav | מושב",710.Loc.01369,"Talmei Elazar|Talme El'azar",https://www.wikidata.org/wiki/Q2777311,"Israel Location",32.4453,34.978,"Menashe Regional Council | מנשה",765
153,https://undusting.org/edut710/admin/item/153,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תלמי אליהו","moshav | מושב",710.Loc.0073,"Talmei Eliyahu|Talme Eliyyahu",https://www.wikidata.org/wiki/Q2889688,"710_Locations | Israel Location",31.2316,34.4288,"Eshkol Regional Council | אשכול",303
152,https://undusting.org/edut710/admin/item/152,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תלמי יפה","moshav | מושב",710.Loc.01371,"Talmei Yaffe|Talme Yafe",https://www.wikidata.org/wiki/Q2777939,"Israel Location",31.61739722,34.61339722,"Hof Ashkelon Regional Council | חוף אשקלון",805
151,https://undusting.org/edut710/admin/item/151,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תלמי יחיאל","human settlement | מושב",710.Loc.01372,"Talmei Yehiel|Talme Yehi'el",https://www.wikidata.org/wiki/Q1933606,"Israel Location",31.75369722,34.7631,"Be'er Tuvia Regional Council | באר טוביה",997
150,https://undusting.org/edut710/admin/item/150,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תלמי יוסף","moshav | מושב",710.Loc.0075,"Talmei Yosef|Talme Yosef",https://www.wikidata.org/wiki/Q2890428,"710_Locations | Israel Location",31.20009722,34.3641,"Eshkol Regional Council | אשכול",304
149,https://undusting.org/edut710/admin/item/149,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,טלמון,"Israeli settlement | ישוב קהילתי",710.Loc.01374,Talmon,https://www.wikidata.org/wiki/Q2612754,"Israel Location",31.93833333,35.13527778,"Mateh Binyamin Regional Council|Judea and Samaria Area | מטה בנימין",4575
148,https://undusting.org/edut710/admin/item/148,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,טמרה,"city | עיר",710.Loc.01376,Tamra,https://www.wikidata.org/wiki/Q168176,"Israel Location",32.851147222222,35.207108333333,"Acre Subdistrict",34000
147,https://undusting.org/edut710/admin/item/147,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"טמרה (יזרעאל)","human settlement | ישוב",710.Loc.01377,"Tamra, Jezreel Valley|Tamra (yizre'el)",https://www.wikidata.org/wiki/Q2777567,"Israel Location",32.63472222,35.40222222,"Gilboa Regional Council | הגלבוע",1601
146,https://undusting.org/edut710/admin/item/146,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תראבין א-צאנע(ישוב)","human settlement | ישוב",710.Loc.01378,"Tirabin Al-sana|Tarabin As-sani",https://www.wikidata.org/wiki/Q2619870,"Israel Location",31.3455,34.737053,"Al-Kasom Regional Council | אל קסום",1139
145,https://undusting.org/edut710/admin/item/145,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תראבין א-צאנע (שבט)","human settlement | ישוב",710.Loc.01379,"Tirabin Al-sana|Tarabin As-sani",https://www.wikidata.org/wiki/Q2619870,"Israel Location",31.3455,34.737053,"Al-Kasom Regional Council",1139
144,https://undusting.org/edut710/admin/item/144,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,תרום,"moshav | מושב",710.Loc.01380,Tarum,https://www.wikidata.org/wiki/Q2920041,"Israel Location",31.78277778,34.98222222,"Mateh Yehuda Regional Council | מטה יהודה",940
143,https://undusting.org/edut710/admin/item/143,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,טייבה,"human settlement | ישוב",710.Loc.01381,Taibe|Tayibe,https://www.wikidata.org/wiki/Q2916840,"Israel Location",32.6,35.43333333,"Gilboa Regional Council",1865
142,https://undusting.org/edut710/admin/item/142,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"טייבה (בעמק)","human settlement | ישוב",710.Loc.01382,Taibe|Tayibe(baemeq),https://www.wikidata.org/wiki/Q2916840,"Israel Location",32.6,35.43333333,"Gilboa Regional Council | הגלבוע",1865
141,https://undusting.org/edut710/admin/item/141,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,תאשור,"moshav | מושב",710.Loc.01383,Ta'ashur|Te'ashur,https://www.wikidata.org/wiki/Q2890443,"Israel Location",31.37219722,34.6439,"Bnei Shimon Regional Council | בני שמעון",411
140,https://undusting.org/edut710/admin/item/140,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,טפחות,"moshav | מושב",710.Loc.01384,Tefahot,https://www.wikidata.org/wiki/Q2777731,"Israel Location",32.8691,35.42249722,"Merom HaGalil Regional Council | מרום הגליל",464
139,https://undusting.org/edut710/admin/item/139,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תל עדשים","moshav | מושב",710.Loc.01385,"Tel Adashim",https://www.wikidata.org/wiki/Q2916649,"Israel Location",32.6552,35.30109722,"Jezreel Valley Regional Council | עמק יזרעאל",1527
138,https://undusting.org/edut710/admin/item/138,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תל אביב - יפו","city | עיר|עיר",710.Loc.01386,"Tel Aviv|Tel Aviv - Yafo",https://www.wikidata.org/wiki/Q33935,"Israel Location",32.08,34.78,"Tel Aviv District",460613
137,https://undusting.org/edut710/admin/item/137,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תל מונד","human settlement | ישוב",710.Loc.01387,"Tel Mond",https://www.wikidata.org/wiki/Q2304754,"Israel Location",32.25444444,34.91861111,"Central District",11941
136,https://undusting.org/edut710/admin/item/136,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תל קציר","human settlement | קיבוץ",710.Loc.01388,"Tel Katzir|Tel Qazir",https://www.wikidata.org/wiki/Q2916661,"Israel Location",32.7058,35.618,"Emek HaYarden Regional Council | עמק הירדן",343
135,https://undusting.org/edut710/admin/item/135,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תל שבע","human settlement | ישוב",710.Loc.01389,"Palestine|Tel Sheva",https://www.wikidata.org/wiki/Q2298534,"Israel Location",31.24916667,34.85944444,"Beersheba Subdistrict",18671
134,https://undusting.org/edut710/admin/item/134,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תל תאומים","human settlement | ישוב",710.Loc.01421,"Tel Te'omim",https://www.wikidata.org/wiki/Q2776863,"Israel Location",32.4425,35.49549722,"Valley of Springs Regional Council | עמק המעיינות",513
133,https://undusting.org/edut710/admin/item/133,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"תל ציון","Israeli settlement | ישוב",710.Loc.01422,"Tel Zion|Tel Tsiyon",https://www.wikidata.org/wiki/Q6756328,"Israel Location",31.88019722,35.24569722,"Mateh Binyamin Regional Council | מטה בנימין",6000
